Registro,V avg [V],Van [V],Vbn [V],Vcn [V],I avg [A],Ia [A],Ib [A] ,Ic [A],U avg [V],Uab [V],Ubc [V],Uca [V],PF,PFa,PFb,PFc,LC,LCa,LCb,LCc,P [W],Pa [W],Pb [W],Pc [W],Q [VAr],Qa [VAr],Qb [VAr],Qc [VAr],S [VA],Sa [VA],Sb [VA],Sc [VA],F [Hz],In [A],p @ F,Van min [V],Vbn min [V],Vcn min [V],Uab min [V],Ubc min [V],Uca min [V],Van avg [V],Vbn avg [V],Vcn avg [V],Uab avg [V],Ubc avg [V],Uca avg [V],Van max [V],Vbn max [V],Vcn max [V],Uab max [V],Ubc max [V],Uca max [V],Ia min [A],Ib min [A],Ic min [A],Ia avg [A],Ib avg [A],Ic avg [A],Ia max [A],Ib max [A],Ic max [A],PFa min,PFb min,PFc min,LCa min,LCb min,LCc min,PFa avg,PFb avg,PFc avg,LCa avg,LCb avg,LCc avg,PFa max,PFb max,PFc max,LCa max,LCb max,LCc max,p @ V min,ts @ V min,p @ V max,ts @ V max,pg @ U min,ts @ U min,pg @ U max,ts @ U max,q @ I min,ts @ I min,q @ I max,ts @ I max,p @ PF min,ts @ PF min,p @ PF max,ts @ PF max,F min [Hz],F max [Hz],F avg [Hz],ts @ F min,ts @ F max,Status,Va evt ,Vb evt ,Vc evt ,Ph [kWh],Ph sum [kWh],Ph fwd [kWh],Ph rev [kWh],Qh [kVArh],Qh sum [kVArh],Qh fwd [kVArh],Qh rev [kVArh],Qh rev {i} [kVArh],Qh rev {c} [kVArh],Qh fwd {i} [kVArh],Qh fwd {c} [kVArh],Sh [kVAh],Sd pred [VA],Sd [VA],Sd peak [VA],Pd pred [W],Pd [W],Pd peak [W],Qd pred [VAr],Qd [VAr],Qd peak [VAr],Qd pred {i} [VAr],Qd {i} [VAr],Qd peak {i} [VAr],Qd pred {c} [VAr],Qd {c} [VAr],Qd peak {c} [VAr]
11/04/2023 18:40,214.98,214.41,215.66,214.87,44.66,27.90,59.27,46.82,372.35,372.79,373.55,370.72,0.96,0.96,0.96,0.95,IND,IND,IND,IND,27538.65,5740.94,12239.18,9558.53,8499.56,1677.65,3687.89,3134.02,28820.48,5981.04,12782.73,10059.21,60.02,27.22,A,211.59,213.60,212.06,367.96,370.07,365.74,213.29,215.47,213.85,371.13,373.26,368.62,214.43,216.47,215.09,373.00,375.00,370.90,27.24,28.85,45.51,28.04,36.05,52.46,38.05,59.28,63.61,0.95,0.92,0.95,IND,IND,IND,0.96,0.95,0.96,IND,IND,IND,0.96,0.97,0.97,IND,IND,IND,A,11/04/2023 18:30,B,11/04/2023 18:39,C,11/04/2023 18:30,B,11/04/2023 18:39,A,11/04/2023 18:31,C,11/04/2023 18:30,B,11/04/2023 18:33,A,31/12/1969 21:00,59.90,60.04,59.98,11/04/2023 18:30,11/04/2023 18:30,Válido,None,None,None,3.98,3.98,3.98,0.00,1.21,1.21,1.21,0.00,0.00,0.00,1.21,0.00,4.16,16648.16,26573.65,145644.70,15925.11,25436.81,143436.20,4842.44,7619.74,-64429.99,4842.44,7619.74,-64429.99,0.00,0.00,-19588.15
11/04/2023 18:50,215.32,214.59,216.44,214.94,37.93,28.52,41.62,43.66,372.95,373.35,374.45,371.04,0.95,0.95,0.97,0.92,IND,IND,IND,IND,23238.57,5829.42,8744.02,8665.12,7626.91,1860.74,2161.96,3604.21,24458.14,6119.19,9007.33,9384.81,60.02,12.08,A,213.44,215.20,214.22,371.48,373.16,369.38,214.25,216.16,214.88,372.63,374.42,370.64,214.79,216.81,215.47,373.71,375.56,371.62,26.75,29.82,40.39,29.36,41.15,47.39,41.92,59.78,62.46,0.95,0.90,0.92,IND,IND,IND,0.96,0.96,0.94,IND,IND,IND,0.98,0.97,0.96,IND,IND,IND,A,11/04/2023 18:43,B,11/04/2023 18:46,C,11/04/2023 18:42,B,11/04/2023 18:46,A,11/04/2023 18:41,C,11/04/2023 18:44,B,11/04/2023 18:47,A,31/12/1969 21:00,59.98,60.04,60.01,11/04/2023 18:44,11/04/2023 18:46,Válido,None,None,None,4.03,4.03,4.03,0.00,1.26,1.26,1.26,0.00,0.00,0.00,1.26,0.00,4.22,8022.73,25524.13,145644.70,7622.57,24433.88,143436.20,2497.90,7367.23,-64429.99,2497.90,7367.23,-64429.99,0.00,0.00,-19588.15
11/04/2023 19:00,212.69,211.88,213.67,212.52,35.95,27.21,40.38,40.24,368.39,368.48,370.04,366.65,0.95,0.96,0.96,0.94,IND,IND,IND,IND,21876.30,5542.88,8308.27,8025.15,6875.06,1589.09,2328.52,2957.46,22931.18,5766.17,8628.40,8552.75,59.99,13.36,A,211.59,213.24,212.38,367.96,369.54,366.33,213.28,215.40,214.11,371.10,372.97,369.26,214.70,216.90,215.45,373.67,375.45,371.61,27.09,34.56,36.42,28.85,38.28,38.80,47.88,50.56,47.58,0.95,0.96,0.91,IND,IND,IND,0.96,0.97,0.92,IND,IND,IND,0.98,0.98,0.95,IND,IND,IND,A,11/04/2023 18:59,B,11/04/2023 18:56,C,11/04/2023 18:58,B,11/04/2023 18:56,A,11/04/2023 18:58,B,11/04/2023 18:59,C,11/04/2023 18:53,A,31/12/1969 21:00,59.96,60.06,60.01,11/04/2023 18:56,11/04/2023 18:51,Válido,None,None,None,3.59,3.59,3.59,0.00,1.17,1.17,1.17,0.00,0.00,0.00,1.17,0.00,3.78,5.10,23127.82,145644.70,4.86,21977.46,143436.20,1.53,7195.03,-64429.99,1.53,7195.03,-64429.99,0.00,0.00,-19588.15
11/04/2023 19:10,212.65,212.23,212.91,212.82,46.67,30.78,71.47,37.76,368.32,368.69,369.04,367.24,0.94,0.97,0.93,0.93,IND,IND,IND,IND,27884.67,6309.98,14108.35,7466.34,10368.26,1693.70,5702.81,2971.76,29749.88,6533.34,15217.35,8036.01,59.99,37.03,A,210.58,211.93,211.48,365.65,367.50,364.95,211.40,212.61,212.28,367.17,368.72,366.17,212.37,213.82,213.00,368.99,370.21,367.52,26.42,40.32,30.19,27.54,49.97,36.06,35.60,72.54,45.66,0.95,0.91,0.92,IND,IND,IND,0.96,0.94,0.93,IND,IND,IND,0.97,0.96,0.95,IND,IND,IND,A,11/04/2023 19:04,B,11/04/2023 19:00,C,11/04/2023 19:06,B,11/04/2023 19:00,A,11/04/2023 19:03,B,11/04/2023 19:09,B,11/04/2023 19:00,A,31/12/1969 21:00,59.95,60.01,59.98,11/04/2023 19:07,11/04/2023 19:00,Válido,None,None,None,3.78,3.78,3.78,0.00,1.35,1.35,1.35,0.00,0.00,0.00,1.35,0.00,4.01,16061.52,23127.82,145644.70,15128.23,21977.46,143436.20,5391.00,7195.03,-64429.99,5391.00,7195.03,-64429.99,0.00,0.00,-19588.15
11/04/2023 19:20,209.75,208.95,210.47,209.84,35.25,28.23,43.07,34.46,363.30,363.16,364.90,361.84,0.94,0.95,0.92,0.95,IND,IND,IND,IND,20845.96,5618.89,8376.05,6851.02,7575.32,1793.17,3465.72,2316.43,22179.71,5898.08,9064.73,7232.04,59.99,16.66,A,208.24,210.27,209.14,362.10,364.48,360.50,210.68,212.43,211.63,366.42,368.11,364.87,212.47,214.55,213.24,369.33,371.65,367.66,27.50,42.18,32.87,42.26,53.51,43.76,63.53,72.76,63.83,0.91,0.92,0.92,IND,IND,IND,0.93,0.94,0.95,IND,IND,IND,0.97,0.96,0.96,IND,IND,IND,A,11/04/2023 19:17,B,11/04/2023 19:16,C,11/04/2023 19:19,B,11/04/2023 19:16,A,11/04/2023 19:19,B,11/04/2023 19:14,A,11/04/2023 19:11,A,31/12/1969 21:00,59.94,60.00,59.98,11/04/2023 19:14,11/04/2023 19:19,Válido,None,None,None,4.63,4.63,4.63,0.00,1.67,1.67,1.67,0.00,0.00,0.00,1.67,0.00,4.92,9238.86,26497.08,145644.70,8685.71,24943.43,143436.20,3146.21,8933.48,-64429.99,3146.21,8933.48,-64429.99,0.00,0.00,-19588.15
11/04/2023 19:30,209.25,208.19,210.23,209.34,42.76,31.41,43.39,53.48,362.43,362.10,364.91,360.28,0.96,0.94,0.94,0.98,IND,IND,IND,IND,25671.50,6168.57,8542.03,10960.89,7647.02,2168.26,3202.21,2276.56,26786.24,6538.55,9122.52,11194.82,60.03,25.17,A,207.81,209.23,208.61,360.93,363.25,359.59,208.44,210.33,209.18,362.59,364.55,360.48,209.03,210.76,209.93,363.51,365.30,361.90,28.20,38.63,33.91,30.29,41.36,45.59,40.61,50.98,64.01,0.94,0.91,0.94,IND,IND,IND,0.95,0.93,0.96,IND,IND,IND,0.96,0.94,0.98,IND,IND,IND,A,11/04/2023 19:29,B,11/04/2023 19:20,C,11/04/2023 19:29,B,11/04/2023 19:20,A,11/04/2023 19:20,C,11/04/2023 19:28,B,11/04/2023 19:22,A,31/12/1969 21:00,59.97,60.05,60.01,11/04/2023 19:21,11/04/2023 19:29,Válido,None,None,None,3.87,3.87,3.87,0.00,1.30,1.30,1.30,0.00,0.00,0.00,1.30,0.00,4.08,5.95,25571.17,145644.70,5.70,24167.83,143436.20,1.70,8332.15,-64429.99,1.70,8332.15,-64429.99,0.00,0.00,-19588.15
11/04/2023 19:40,208.91,208.10,209.70,208.93,43.12,32.12,44.92,52.32,361.84,361.61,363.83,360.07,0.96,0.95,0.94,0.97,IND,IND,IND,IND,25871.06,6346.94,8878.34,10645.79,7722.01,2094.53,3146.00,2481.48,26998.92,6683.61,9419.25,10931.17,60.02,22.58,A,207.44,209.30,208.06,360.65,362.92,358.56,208.11,209.89,208.93,361.79,364.10,359.95,208.59,210.49,209.61,362.70,365.14,361.14,30.10,41.21,40.58,32.28,44.35,54.20,41.49,51.97,66.50,0.94,0.92,0.95,IND,IND,IND,0.95,0.94,0.97,IND,IND,IND,0.97,0.95,0.98,IND,IND,IND,A,11/04/2023 19:37,B,11/04/2023 19:32,C,11/04/2023 19:37,B,11/04/2023 19:30,A,11/04/2023 19:34,C,11/04/2023 19:36,B,11/04/2023 19:38,A,31/12/1969 21:00,59.98,60.07,60.03,11/04/2023 19:37,11/04/2023 19:36,Válido,None,None,None,4.36,4.36,4.36,0.00,1.30,1.30,1.30,0.00,0.00,0.00,1.30,0.00,4.55,18210.05,25571.17,145644.70,17449.73,24167.83,143436.20,5201.86,8332.15,-64429.99,5201.86,8332.15,-64429.99,0.00,0.00,-19588.15
11/04/2023 19:50,211.08,210.25,212.27,210.72,42.95,31.71,36.20,60.93,365.60,365.64,367.96,363.19,0.95,0.94,0.92,0.97,IND,IND,IND,IND,25754.86,6243.65,7063.65,12447.57,8516.03,2340.56,3027.37,3148.10,27126.29,6667.94,7685.05,12839.49,60.02,30.62,A,207.70,209.48,208.49,361.27,363.39,359.18,209.95,211.83,210.55,365.06,367.21,362.94,211.23,212.96,211.88,367.07,369.17,365.41,31.49,34.96,46.74,32.62,39.31,55.23,42.18,52.13,87.05,0.93,0.90,0.91,IND,IND,IND,0.94,0.93,0.97,IND,IND,IND,0.95,0.95,0.97,IND,IND,IND,A,11/04/2023 19:41,B,11/04/2023 19:44,C,11/04/2023 19:42,B,11/04/2023 19:44,A,11/04/2023 19:46,C,11/04/2023 19:45,B,11/04/2023 19:44,A,31/12/1969 21:00,59.97,60.07,60.02,11/04/2023 19:46,11/04/2023 19:40,Válido,None,None,None,4.23,4.23,4.23,0.00,1.39,1.39,1.39,0.00,0.00,0.00,1.39,0.00,4.46,8682.95,27359.47,145644.70,8213.15,26174.48,143436.20,2816.43,7950.34,-64429.99,2816.43,7950.34,-64429.99,0.00,0.00,-19588.15
11/04/2023 20:00,210.85,210.22,211.60,210.74,48.44,37.99,47.40,59.92,365.20,365.04,366.93,363.63,0.97,0.96,0.96,0.97,IND,IND,IND,IND,29627.16,7696.80,9625.18,12305.19,7793.77,2133.91,2821.44,2838.41,30635.13,7987.13,10030.18,12628.31,60.02,22.65,A,209.95,211.29,210.14,364.62,366.23,362.61,210.30,211.78,210.75,365.27,367.26,363.55,210.70,212.43,211.23,365.98,368.23,364.58,28.76,36.02,54.34,32.54,41.74,59.35,39.52,51.00,71.32,0.93,0.92,0.96,IND,IND,IND,0.95,0.94,0.97,IND,IND,IND,0.97,0.96,0.98,IND,IND,IND,A,11/04/2023 19:50,B,11/04/2023 19:50,C,11/04/2023 19:50,B,11/04/2023 19:51,A,11/04/2023 19:53,C,11/04/2023 19:59,B,11/04/2023 19:50,A,31/12/1969 21:00,59.98,60.05,60.01,11/04/2023 19:56,11/04/2023 19:58,Válido,None,None,None,4.49,4.49,4.49,0.00,1.34,1.34,1.34,0.00,0.00,0.00,1.34,0.00,4.69,6.81,27442.64,145644.70,6.58,26181.52,143436.20,1.73,8193.50,-64429.99,1.73,8193.50,-64429.99,0.00,0.00,-19588.15
11/04/2023 20:10,211.23,211.02,211.36,211.31,54.28,29.57,70.49,62.76,365.85,366.10,366.71,364.74,0.97,0.96,0.98,0.98,IND,IND,IND,IND,33460.20,5995.49,14532.80,12931.91,7956.47,1730.00,3282.99,2943.47,34393.17,6240.10,14899.00,13262.67,60.01,38.40,A,210.09,209.98,210.62,364.08,365.05,363.31,210.57,211.24,211.15,365.41,366.52,364.37,211.17,211.87,211.79,366.33,367.55,365.36,28.74,46.30,47.46,33.06,64.69,56.65,40.52,86.65,69.52,0.94,0.91,0.96,IND,IND,IND,0.96,0.97,0.97,IND,IND,IND,0.97,0.98,0.98,IND,IND,IND,B,11/04/2023 20:02,B,11/04/2023 20:02,C,11/04/2023 20:00,B,11/04/2023 20:02,A,11/04/2023 20:07,B,11/04/2023 20:07,B,11/04/2023 20:02,A,31/12/1969 21:00,59.97,60.05,60.01,11/04/2023 20:05,11/04/2023 20:00,Válido,None,None,None,5.27,5.27,5.27,0.00,1.32,1.32,1.32,0.00,0.00,0.00,1.32,0.00,5.43,21723.65,27442.64,145644.70,21069.45,26181.52,143436.20,5282.99,8193.50,-64429.99,5282.99,8193.50,-64429.99,0.00,0.00,-19588.15
