Registro,V avg [V],Van [V],Vbn [V],Vcn [V],I avg [A],Ia [A],Ib [A] ,Ic [A],U avg [V],Uab [V],Ubc [V],Uca [V],PF,PFa,PFb,PFc,LC,LCa,LCb,LCc,P [W],Pa [W],Pb [W],Pc [W],Q [VAr],Qa [VAr],Qb [VAr],Qc [VAr],S [VA],Sa [VA],Sb [VA],Sc [VA],F [Hz],In [A],p @ F,Van min [V],Vbn min [V],Vcn min [V],Uab min [V],Ubc min [V],Uca min [V],Van avg [V],Vbn avg [V],Vcn avg [V],Uab avg [V],Ubc avg [V],Uca avg [V],Van max [V],Vbn max [V],Vcn max [V],Uab max [V],Ubc max [V],Uca max [V],Ia min [A],Ib min [A],Ic min [A],Ia avg [A],Ib avg [A],Ic avg [A],Ia max [A],Ib max [A],Ic max [A],PFa min,PFb min,PFc min,LCa min,LCb min,LCc min,PFa avg,PFb avg,PFc avg,LCa avg,LCb avg,LCc avg,PFa max,PFb max,PFc max,LCa max,LCb max,LCc max,p @ V min,ts @ V min,p @ V max,ts @ V max,pg @ U min,ts @ U min,pg @ U max,ts @ U max,q @ I min,ts @ I min,q @ I max,ts @ I max,p @ PF min,ts @ PF min,p @ PF max,ts @ PF max,F min [Hz],F max [Hz],F avg [Hz],ts @ F min,ts @ F max,Status,Va evt ,Vb evt ,Vc evt ,Ph [kWh],Ph sum [kWh],Ph fwd [kWh],Ph rev [kWh],Qh [kVArh],Qh sum [kVArh],Qh fwd [kVArh],Qh rev [kVArh],Qh rev {i} [kVArh],Qh rev {c} [kVArh],Qh fwd {i} [kVArh],Qh fwd {c} [kVArh],Sh [kVAh],Sd pred [VA],Sd [VA],Sd peak [VA],Pd pred [W],Pd [W],Pd peak [W],Qd pred [VAr],Qd [VAr],Qd peak [VAr],Qd pred {i} [VAr],Qd {i} [VAr],Qd peak {i} [VAr],Qd pred {c} [VAr],Qd {c} [VAr],Qd peak {c} [VAr]
06/04/2023 19:50,215.15,213.76,215.31,216.39,113.70,109.33,107.19,124.59,372.65,370.19,375.13,372.63,0.97,0.96,0.98,0.96,IND,IND,IND,IND,70830.28,22455.24,22550.43,25824.61,19127.94,6476.20,4906.77,7744.98,73367.62,23370.47,23078.09,26961.00,60.02,31.82,A,213.42,213.86,213.76,369.03,373.07,368.96,213.97,214.81,215.49,370.18,374.36,371.33,214.71,215.45,216.54,371.48,375.33,372.97,59.90,71.86,116.35,69.50,84.34,128.79,115.11,120.23,166.65,0.91,0.93,0.94,IND,IND,IND,0.94,0.95,0.96,IND,IND,IND,0.96,0.98,0.96,IND,IND,IND,A,06/04/2023 19:44,C,06/04/2023 19:49,C,06/04/2023 19:42,B,06/04/2023 19:48,A,06/04/2023 19:46,C,06/04/2023 19:42,A,06/04/2023 19:46,A,31/12/1969 21:00,59.95,60.06,60.01,06/04/2023 19:44,06/04/2023 19:43,Válido,None,None,None,9.62,9.62,9.62,0.00,3.12,3.12,3.12,0.00,0.00,0.00,3.12,0.00,10.12,21017.27,64017.55,92142.56,20082.89,60929.42,89719.11,6189.05,19605.64,23909.99,6189.05,19605.64,23909.99,0.00,0.00,19278.43
06/04/2023 20:00,215.71,214.85,215.52,216.76,85.29,66.16,84.25,105.45,373.61,371.72,375.60,373.53,0.95,0.94,0.96,0.96,IND,IND,IND,IND,52620.49,13353.16,17381.23,21886.09,16722.29,4876.47,5254.31,6591.52,55213.68,14215.73,18158.06,22857.15,60.00,40.42,A,213.50,214.15,214.91,369.46,373.33,370.66,214.28,215.07,216.28,370.86,374.76,372.60,215.04,215.82,217.01,372.11,376.25,374.08,65.75,71.59,105.40,80.41,103.66,118.22,109.38,148.70,153.88,0.94,0.94,0.95,IND,IND,IND,0.96,0.97,0.96,IND,IND,IND,0.97,0.98,0.97,IND,IND,IND,A,06/04/2023 19:52,C,06/04/2023 19:59,A,06/04/2023 19:52,B,06/04/2023 19:59,A,06/04/2023 19:59,C,06/04/2023 19:54,A,06/04/2023 19:56,A,31/12/1969 21:00,59.97,60.06,60.01,06/04/2023 19:52,06/04/2023 19:57,Válido,None,None,None,10.44,10.44,10.44,0.00,2.92,2.92,2.92,0.00,0.00,0.00,2.92,0.00,10.84,12.27,64379.28,92142.56,11.69,61839.71,89719.11,3.72,17858.74,23909.99,3.72,17858.74,23909.99,0.00,0.00,19278.43
06/04/2023 20:10,215.67,214.47,215.68,216.85,98.27,82.18,89.28,123.35,373.54,371.16,376.21,373.24,0.96,0.95,0.96,0.96,IND,IND,IND,IND,61070.76,16700.21,18569.10,25801.44,17793.57,5634.90,5099.43,7059.23,63610.13,17625.25,19256.58,26749.71,60.04,41.52,A,213.10,214.60,215.26,368.60,374.41,371.13,214.26,215.41,216.51,370.62,375.70,372.85,214.95,215.84,217.10,371.90,376.55,373.82,66.15,72.88,105.26,87.06,83.73,125.55,127.10,106.72,168.32,0.93,0.92,0.95,IND,IND,IND,0.95,0.95,0.97,IND,IND,IND,0.96,0.97,0.97,IND,IND,IND,A,06/04/2023 20:05,C,06/04/2023 20:09,A,06/04/2023 20:05,B,06/04/2023 20:09,A,06/04/2023 20:00,C,06/04/2023 20:04,B,06/04/2023 20:03,A,31/12/1969 21:00,59.99,60.07,60.02,06/04/2023 20:06,06/04/2023 20:01,Válido,None,None,None,10.19,10.19,10.19,0.00,3.05,3.05,3.05,0.00,0.00,0.00,3.05,0.00,10.64,42565.09,64379.28,92142.56,40776.75,61839.71,89719.11,12187.51,17858.74,23909.99,12187.51,17858.74,23909.99,0.00,0.00,19278.43
06/04/2023 20:20,215.29,214.60,215.22,216.04,105.46,67.99,90.82,157.58,372.87,371.09,375.62,371.92,0.96,0.93,0.96,0.97,IND,IND,IND,IND,65568.78,13636.85,18774.88,33157.05,18347.83,5187.38,5440.26,7720.19,68087.50,14590.15,19547.19,34043.96,60.03,82.32,A,213.76,214.76,215.79,369.74,375.01,371.56,214.40,215.68,216.63,370.82,376.38,372.90,214.98,216.26,217.18,371.85,377.46,373.97,67.46,70.71,121.60,92.78,84.80,142.17,125.26,108.42,170.08,0.93,0.94,0.95,IND,IND,IND,0.95,0.96,0.97,IND,IND,IND,0.96,0.97,0.98,IND,IND,IND,A,06/04/2023 20:18,C,06/04/2023 20:14,A,06/04/2023 20:18,B,06/04/2023 20:18,A,06/04/2023 20:19,C,06/04/2023 20:19,A,06/04/2023 20:19,A,31/12/1969 21:00,59.98,60.07,60.02,06/04/2023 20:10,06/04/2023 20:11,Válido,None,None,None,11.07,11.07,11.07,0.00,3.08,3.08,3.08,0.00,0.00,0.00,3.08,0.00,11.49,24607.83,63911.25,92142.56,23782.85,61255.71,89719.11,6315.66,18207.37,23909.99,6315.66,18207.37,23909.99,0.00,0.00,19278.43
06/04/2023 20:30,213.07,212.56,213.09,213.55,110.16,70.10,90.48,169.89,369.03,367.50,371.83,367.76,0.97,0.95,0.95,0.98,IND,IND,IND,IND,68000.80,14166.10,18373.02,35461.68,18130.28,4622.47,5843.68,7664.13,70376.24,14901.19,19279.95,36280.43,60.00,96.76,A,212.37,212.72,212.96,366.88,371.08,367.37,213.12,213.49,214.29,368.38,372.47,369.18,214.70,215.32,216.09,371.25,375.75,372.13,64.80,84.17,142.09,69.77,94.23,157.18,82.83,108.92,187.72,0.93,0.95,0.95,IND,IND,IND,0.95,0.96,0.97,IND,IND,IND,0.96,0.97,0.98,IND,IND,IND,A,06/04/2023 20:28,C,06/04/2023 20:20,A,06/04/2023 20:22,B,06/04/2023 20:20,A,06/04/2023 20:25,C,06/04/2023 20:29,A,06/04/2023 20:20,A,31/12/1969 21:00,59.98,60.05,60.01,06/04/2023 20:23,06/04/2023 20:23,Válido,None,None,None,11.05,11.05,11.05,0.00,2.93,2.93,2.93,0.00,0.00,0.00,2.93,0.00,11.44,15.64,70335.09,92142.56,15.11,67980.15,89719.11,4.03,18029.81,23909.99,4.03,18029.81,23909.99,0.00,0.00,19278.43
06/04/2023 20:40,213.18,212.61,213.46,213.46,103.67,68.62,80.34,162.04,369.22,367.88,371.95,367.82,0.97,0.94,0.97,0.97,IND,IND,IND,IND,63974.86,13763.13,16550.39,33661.34,17290.88,4838.05,4493.33,7959.50,66270.34,14588.71,17149.50,34589.58,60.01,87.50,A,211.64,212.05,212.50,365.59,369.86,366.35,212.37,212.78,213.82,367.16,371.10,368.44,212.81,213.57,214.44,368.09,372.20,369.59,61.47,80.13,117.56,76.87,101.75,144.33,108.22,124.33,193.57,0.94,0.94,0.96,IND,IND,IND,0.96,0.96,0.97,IND,IND,IND,0.97,0.98,0.98,IND,IND,IND,A,06/04/2023 20:35,C,06/04/2023 20:31,A,06/04/2023 20:35,B,06/04/2023 20:39,A,06/04/2023 20:37,C,06/04/2023 20:35,A,06/04/2023 20:37,A,31/12/1969 21:00,59.97,60.05,60.00,06/04/2023 20:30,06/04/2023 20:36,Válido,None,None,None,11.06,11.06,11.06,0.00,3.02,3.02,3.02,0.00,0.00,0.00,3.02,0.00,11.47,45876.52,70335.09,92142.56,44252.47,67980.15,89719.11,12081.16,18029.81,23909.99,12081.16,18029.81,23909.99,0.00,0.00,19278.43
06/04/2023 20:50,214.16,213.46,214.26,214.77,97.76,66.58,80.88,145.80,370.93,369.22,373.63,369.93,0.95,0.93,0.95,0.97,IND,IND,IND,IND,59931.75,13288.92,16401.26,30241.57,18762.66,5041.07,5596.66,8124.93,62800.10,14212.94,17329.86,31314.01,60.02,76.86,A,212.28,213.34,213.31,367.20,371.87,367.53,213.10,214.05,214.46,368.66,373.09,369.51,213.68,214.55,215.25,369.70,373.87,370.87,65.41,72.37,125.86,72.54,80.87,143.83,88.63,97.34,170.34,0.93,0.94,0.95,IND,IND,IND,0.95,0.96,0.97,IND,IND,IND,0.97,0.97,0.97,IND,IND,IND,A,06/04/2023 20:41,C,06/04/2023 20:47,A,06/04/2023 20:41,B,06/04/2023 20:47,A,06/04/2023 20:49,C,06/04/2023 20:40,A,06/04/2023 20:49,A,31/12/1969 21:00,59.97,60.04,60.01,06/04/2023 20:45,06/04/2023 20:41,Válido,None,None,None,10.19,10.19,10.19,0.00,2.92,2.92,2.92,0.00,0.00,0.00,2.92,0.00,10.60,20710.25,67557.72,92142.56,19841.12,65157.58,89719.11,5935.80,17824.46,23909.99,5935.80,17824.46,23909.99,0.00,0.00,19278.43
06/04/2023 21:00,214.02,213.11,214.14,214.81,97.82,77.96,73.35,142.16,370.68,368.38,373.60,370.06,0.96,0.95,0.95,0.97,IND,IND,IND,IND,60172.88,15797.51,14847.94,29527.43,18054.55,5143.70,5120.66,7790.20,62823.11,16613.82,15706.13,30537.79,59.99,70.97,A,212.53,213.54,213.71,367.20,372.61,368.60,213.27,214.07,214.70,368.68,373.47,369.86,213.60,214.60,215.06,369.49,374.25,370.64,64.96,65.31,139.43,80.79,86.23,154.41,95.66,110.94,183.93,0.93,0.92,0.95,IND,IND,IND,0.95,0.94,0.97,IND,IND,IND,0.96,0.97,0.98,IND,IND,IND,A,06/04/2023 20:59,C,06/04/2023 20:58,A,06/04/2023 20:59,B,06/04/2023 20:52,A,06/04/2023 20:50,C,06/04/2023 20:58,B,06/04/2023 20:58,A,31/12/1969 21:00,59.97,60.05,60.02,06/04/2023 20:59,06/04/2023 20:52,Válido,None,None,None,10.99,10.99,10.99,0.00,3.25,3.25,3.25,0.00,0.00,0.00,3.25,0.00,11.46,13.96,66536.75,92142.56,13.37,63779.35,89719.11,4.01,18938.13,23909.99,4.01,18938.13,23909.99,0.00,0.00,19278.43
06/04/2023 21:10,213.32,212.64,213.37,213.93,118.39,86.05,101.13,167.99,369.46,367.79,372.05,368.54,0.97,0.95,0.97,0.97,IND,IND,IND,IND,73332.16,17390.14,20933.15,35008.86,19045.79,5693.67,5234.43,8117.69,75765.08,18298.49,21577.67,35937.69,59.99,74.69,A,212.36,212.90,213.37,367.25,371.40,367.99,212.95,213.80,214.49,368.25,372.78,369.60,213.46,214.28,215.16,369.16,373.71,370.72,68.72,72.24,121.32,80.66,83.94,144.27,99.22,113.32,183.03,0.92,0.94,0.96,IND,IND,IND,0.95,0.96,0.97,IND,IND,IND,0.97,0.97,0.98,IND,IND,IND,A,06/04/2023 21:08,C,06/04/2023 21:04,A,06/04/2023 21:08,B,06/04/2023 21:00,A,06/04/2023 21:01,C,06/04/2023 21:08,A,06/04/2023 21:04,A,31/12/1969 21:00,59.96,60.04,60.00,06/04/2023 21:02,06/04/2023 21:08,Válido,None,None,None,10.57,10.57,10.57,0.00,3.05,3.05,3.05,0.00,0.00,0.00,3.05,0.00,11.00,44024.23,66536.75,92142.56,42291.34,63779.35,89719.11,12188.65,18938.13,23909.99,12188.65,18938.13,23909.99,0.00,0.00,19278.43
06/04/2023 21:20,213.33,212.45,213.54,213.99,112.38,88.47,98.46,150.20,369.49,367.61,371.93,368.92,0.96,0.95,0.98,0.95,IND,IND,IND,IND,69111.33,17926.11,20568.09,30617.13,19791.08,5650.56,4361.20,9779.32,71889.23,18795.59,21025.38,32141.00,60.00,51.37,A,212.15,212.32,212.84,366.98,369.94,367.59,212.67,213.43,214.03,368.07,371.81,368.84,213.01,213.84,214.54,368.85,372.91,369.72,66.09,76.30,121.71,71.38,94.16,140.84,90.99,141.37,169.82,0.91,0.95,0.94,IND,IND,IND,0.93,0.97,0.96,IND,IND,IND,0.95,0.99,0.98,IND,IND,IND,A,06/04/2023 21:14,C,06/04/2023 21:13,A,06/04/2023 21:14,B,06/04/2023 21:12,A,06/04/2023 21:14,C,06/04/2023 21:10,A,06/04/2023 21:17,A,31/12/1969 21:00,59.94,60.04,59.99,06/04/2023 21:14,06/04/2023 21:16,Válido,None,None,None,10.42,10.42,10.42,0.00,3.14,3.14,3.14,0.00,0.00,0.00,3.14,0.00,10.89,22155.08,65417.04,92142.56,21233.75,62750.14,89719.11,6318.81,18419.62,23909.99,6318.81,18419.62,23909.99,0.00,0.00,19278.43
06/04/2023 21:30,213.67,212.91,213.79,214.32,102.46,69.24,97.39,140.76,370.08,368.78,372.34,369.12,0.96,0.92,0.98,0.97,IND,IND,IND,IND,63123.04,13606.63,20352.50,29163.92,17776.58,5673.21,4390.87,7712.49,65578.39,14741.97,20820.76,30166.48,60.03,57.90,A,209.40,197.76,209.63,349.76,350.36,367.61,212.88,213.72,214.58,368.59,372.35,369.58,213.30,215.21,215.35,370.51,374.55,370.39,61.25,89.69,116.75,69.30,98.52,131.63,96.89,120.71,163.38,0.90,0.96,0.94,IND,IND,IND,0.93,0.98,0.96,IND,IND,IND,0.95,0.99,0.97,IND,IND,IND,B,06/04/2023 21:22,C,06/04/2023 21:22,A,06/04/2023 21:22,B,06/04/2023 21:22,A,06/04/2023 21:27,C,06/04/2023 21:20,A,06/04/2023 21:29,A,31/12/1969 21:00,59.97,60.05,60.01,06/04/2023 21:29,06/04/2023 21:27,Válido,None,MomentarySag,None,10.21,10.21,10.21,0.00,3.02,3.02,3.02,0.00,0.00,0.00,3.02,0.00,10.65,14.57,64748.39,92142.56,14.03,62076.66,89719.11,3.95,18387.29,23909.99,3.95,18387.29,23909.99,0.00,0.00,19278.43
06/04/2023 21:40,213.23,212.48,213.21,214.02,104.56,76.48,97.98,139.21,369.32,367.67,371.56,368.74,0.95,0.93,0.96,0.96,IND,IND,IND,IND,63762.96,15094.37,20081.87,28586.72,20172.52,6019.88,5757.61,8395.04,66877.84,16250.50,20890.95,29793.91,59.99,53.02,A,212.25,212.54,213.77,367.36,370.00,368.45,212.88,213.22,214.39,368.62,371.33,369.40,213.22,213.86,214.88,369.43,372.55,370.35,64.12,92.57,116.66,71.32,120.31,132.95,87.47,159.15,154.55,0.91,0.96,0.94,IND,IND,IND,0.93,0.98,0.97,IND,IND,IND,0.95,0.99,0.97,IND,IND,IND,A,06/04/2023 21:31,C,06/04/2023 21:35,A,06/04/2023 21:39,B,06/04/2023 21:30,A,06/04/2023 21:33,B,06/04/2023 21:34,A,06/04/2023 21:31,A,31/12/1969 21:00,59.98,60.05,60.01,06/04/2023 21:37,06/04/2023 21:37,Válido,None,None,None,11.15,11.15,11.15,0.00,2.93,2.93,2.93,0.00,0.00,0.00,2.93,0.00,11.53,46130.58,64748.39,92142.56,44602.84,62076.66,89719.11,11718.74,18387.29,23909.99,11718.74,18387.29,23909.99,0.00,0.00,19278.43
06/04/2023 21:50,213.25,212.71,212.96,214.09,117.32,74.13,132.21,145.60,369.36,368.38,370.81,368.88,0.97,0.94,0.99,0.97,IND,IND,IND,IND,72802.77,14796.89,27851.82,30154.07,17478.24,5448.67,4131.60,7897.98,74871.45,15768.19,28156.60,31171.23,60.00,55.98,A,212.24,212.10,212.58,367.61,369.82,366.37,212.66,213.18,213.82,368.37,371.26,368.26,212.93,213.60,214.71,369.14,372.31,369.46,64.00,96.63,135.23,69.38,121.21,157.48,82.37,149.13,199.08,0.91,0.95,0.95,IND,IND,IND,0.92,0.98,0.96,IND,IND,IND,0.94,0.99,0.97,IND,IND,IND,B,06/04/2023 21:49,C,06/04/2023 21:45,C,06/04/2023 21:42,B,06/04/2023 21:45,A,06/04/2023 21:40,C,06/04/2023 21:42,A,06/04/2023 21:40,A,31/12/1969 21:00,59.95,60.04,60.00,06/04/2023 21:48,06/04/2023 21:45,Válido,None,None,None,11.91,11.91,11.91,0.00,3.23,3.23,3.23,0.00,0.00,0.00,3.23,0.00,12.34,23338.16,72149.87,92142.56,22534.56,69699.55,89719.11,6064.50,18579.52,23909.99,6064.50,18579.52,23909.99,0.00,0.00,19278.43
06/04/2023 22:00,213.11,212.51,212.45,214.38,142.40,100.20,185.99,141.00,369.12,368.26,369.63,369.47,0.98,0.97,0.99,0.96,IND,IND,IND,IND,88900.03,20550.17,39245.41,29104.44,18345.16,5575.23,4608.10,8161.83,90773.13,21293.02,39515.02,30227.21,60.03,68.15,A,212.20,212.01,212.73,367.76,368.75,367.15,212.79,213.08,213.98,368.46,371.20,368.56,213.26,213.68,214.52,369.34,372.55,369.73,66.40,105.88,140.53,78.62,136.82,167.44,107.74,207.17,200.97,0.92,0.98,0.96,IND,IND,IND,0.95,0.99,0.97,IND,IND,IND,0.97,1.00,0.98,IND,IND,IND,B,06/04/2023 21:58,C,06/04/2023 21:59,C,06/04/2023 21:52,B,06/04/2023 21:55,A,06/04/2023 21:51,B,06/04/2023 21:58,A,06/04/2023 21:50,A,31/12/1969 21:00,59.97,60.05,60.01,06/04/2023 21:59,06/04/2023 21:55,Válido,None,None,None,13.26,13.26,13.26,0.00,2.94,2.94,2.94,0.00,0.00,0.00,2.94,0.00,13.59,20.17,77669.05,92142.56,19.76,75561.56,89719.11,4.08,17833.32,23909.99,4.08,17833.32,23909.99,0.00,0.00,19278.43
06/04/2023 22:10,213.00,212.33,213.03,213.65,134.04,99.41,130.36,172.33,368.92,367.48,371.06,368.23,0.97,0.97,0.98,0.97,IND,IND,IND,IND,83299.84,20390.80,27326.73,35582.30,19866.09,5458.84,4946.86,9460.39,85636.01,21108.85,27770.88,36818.46,60.00,56.42,A,212.11,211.85,212.56,367.45,368.77,366.95,212.62,213.16,213.83,368.23,371.12,368.46,212.98,214.08,214.49,368.83,373.04,369.70,85.71,98.24,139.58,94.21,140.94,171.11,113.05,203.19,208.16,0.94,0.96,0.95,IND,IND,IND,0.96,0.99,0.97,IND,IND,IND,0.97,0.99,0.98,IND,IND,IND,B,06/04/2023 22:03,C,06/04/2023 22:00,C,06/04/2023 22:03,B,06/04/2023 22:06,A,06/04/2023 22:03,C,06/04/2023 22:09,A,06/04/2023 22:05,A,31/12/1969 21:00,59.96,60.08,60.01,06/04/2023 22:00,06/04/2023 22:05,Válido,None,None,None,14.05,14.05,14.05,0.00,3.21,3.21,3.21,0.00,0.00,0.00,3.21,0.00,14.42,57694.10,77669.05,92142.56,56237.35,75561.56,89719.11,12854.97,17833.32,23909.99,12854.97,17833.32,23909.99,0.00,0.00,19278.43
06/04/2023 22:20,213.34,212.80,213.28,213.95,120.21,80.05,121.65,158.93,369.51,368.36,371.43,368.76,0.97,0.95,0.98,0.96,IND,IND,IND,IND,74303.78,16140.75,25459.52,32703.52,19752.39,5442.80,4999.41,9310.19,76884.39,17033.73,25945.73,34002.93,60.01,60.38,A,211.78,212.63,212.51,366.82,370.47,366.68,212.67,213.30,213.84,368.10,371.63,368.43,213.09,213.75,214.25,368.96,372.59,369.20,72.80,99.45,157.41,88.76,125.25,174.57,121.27,163.22,212.83,0.94,0.95,0.95,IND,IND,IND,0.96,0.98,0.97,IND,IND,IND,0.97,0.99,0.97,IND,IND,IND,A,06/04/2023 22:10,C,06/04/2023 22:18,C,06/04/2023 22:15,B,06/04/2023 22:15,A,06/04/2023 22:13,C,06/04/2023 22:15,A,06/04/2023 22:17,A,31/12/1969 21:00,59.97,60.06,60.02,06/04/2023 22:12,06/04/2023 22:10,Válido,None,None,None,13.39,13.39,13.39,0.00,3.34,3.34,3.34,0.00,0.00,0.00,3.34,0.00,13.81,26896.13,86024.87,92142.56,26043.88,83768.89,89719.11,6711.91,19519.40,23909.99,6711.91,19519.40,23909.99,0.00,0.00,19278.43
06/04/2023 22:30,213.81,212.94,214.00,214.49,110.08,86.86,93.37,150.02,370.32,368.38,373.00,369.57,0.96,0.96,0.96,0.96,IND,IND,IND,IND,68072.27,17814.62,19231.53,31026.13,18919.74,4977.04,5417.02,8525.69,70652.61,18496.79,19979.88,32176.21,60.00,63.72,A,212.40,212.64,213.24,367.55,370.72,367.69,212.91,213.50,214.24,368.43,372.02,369.15,213.26,214.02,214.72,369.15,373.00,370.01,74.02,92.85,146.58,83.77,119.05,160.73,100.87,162.00,188.09,0.94,0.96,0.95,IND,IND,IND,0.96,0.98,0.97,IND,IND,IND,0.97,0.99,0.97,IND,IND,IND,A,06/04/2023 22:20,C,06/04/2023 22:28,A,06/04/2023 22:22,B,06/04/2023 22:30,A,06/04/2023 22:29,C,06/04/2023 22:20,A,06/04/2023 22:20,A,31/12/1969 21:00,59.97,60.05,60.01,06/04/2023 22:29,06/04/2023 22:28,Válido,None,None,None,12.54,12.54,12.54,0.00,3.18,3.18,3.18,0.00,0.00,0.00,3.18,0.00,12.94,15.70,78621.96,92142.56,15.13,76181.09,89719.11,4.20,19410.90,23909.99,4.20,19410.90,23909.99,0.00,0.00,19278.43
06/04/2023 22:40,213.80,213.29,213.48,214.63,122.24,85.43,127.47,153.83,370.30,368.86,372.04,370.00,0.97,0.96,0.98,0.96,IND,IND,IND,IND,75936.37,17509.52,26568.71,31858.13,19590.90,5043.15,5879.57,8668.19,78422.80,18221.32,27211.50,33016.33,60.03,57.56,A,212.38,212.67,213.06,367.40,370.81,368.09,212.98,213.55,214.41,368.32,372.05,369.74,213.30,214.04,214.77,368.92,373.12,370.52,82.03,93.21,133.84,93.14,114.29,149.04,111.28,141.13,200.02,0.94,0.96,0.95,IND,IND,IND,0.97,0.97,0.96,IND,IND,IND,0.98,0.98,0.97,IND,IND,IND,A,06/04/2023 22:39,C,06/04/2023 22:37,A,06/04/2023 22:36,B,06/04/2023 22:34,A,06/04/2023 22:39,C,06/04/2023 22:36,A,06/04/2023 22:39,A,31/12/1969 21:00,59.96,60.04,60.00,06/04/2023 22:38,06/04/2023 22:35,Válido,None,None,None,12.29,12.29,12.29,0.00,3.19,3.19,3.19,0.00,0.00,0.00,3.19,0.00,12.70,22289.04,3834.45,92142.56,21604.81,3706.45,89719.11,5476.24,982.19,23909.99,5476.24,982.19,23909.99,0.00,0.00,19278.43
06/04/2023 22:50,213.77,213.00,213.88,214.43,117.54,91.10,97.52,164.01,370.25,368.28,373.08,369.40,0.97,0.97,0.96,0.97,IND,IND,IND,IND,72878.61,18734.82,19931.88,34211.91,19351.25,5056.41,6147.44,8147.40,75403.99,19405.17,20858.35,35168.67,60.04,76.16,A,212.64,212.41,213.94,367.67,370.94,368.91,213.01,213.46,214.81,368.32,372.20,370.19,213.26,214.12,215.31,368.83,373.59,370.99,80.63,94.00,123.99,91.27,119.21,139.83,101.09,154.96,171.02,0.95,0.94,0.95,IND,IND,IND,0.97,0.97,0.97,IND,IND,IND,0.97,0.98,0.98,IND,IND,IND,B,06/04/2023 22:42,C,06/04/2023 22:43,A,06/04/2023 22:44,B,06/04/2023 22:49,A,06/04/2023 22:41,C,06/04/2023 22:49,B,06/04/2023 22:49,A,31/12/1969 21:00,59.98,60.07,60.02,06/04/2023 22:41,06/04/2023 22:49,Válido,None,None,None,12.07,12.07,12.07,0.00,3.19,3.19,3.19,0.00,0.00,0.00,3.19,0.00,12.48,25175.84,47051.61,92142.56,24370.55,45513.25,89719.11,6314.99,11921.69,23909.99,6314.99,11921.69,23909.99,0.00,0.00,19278.43
06/04/2023 23:00,213.10,212.56,213.00,213.75,138.66,103.50,140.31,172.18,369.10,367.71,370.92,368.66,0.97,0.98,0.99,0.96,IND,IND,IND,IND,86333.80,21513.62,29450.22,35369.95,19856.64,4603.45,5087.35,10165.84,88587.87,22000.63,29886.40,36801.88,60.02,55.55,A,212.16,212.62,213.18,366.94,370.47,368.03,212.79,213.48,214.48,367.92,372.08,369.79,213.15,214.05,215.10,368.49,373.30,370.78,90.66,96.51,133.07,99.66,114.94,151.12,115.26,147.20,189.92,0.95,0.95,0.95,IND,IND,IND,0.97,0.98,0.96,IND,IND,IND,0.98,0.99,0.97,IND,IND,IND,A,06/04/2023 22:50,C,06/04/2023 22:53,A,06/04/2023 22:59,B,06/04/2023 22:50,A,06/04/2023 22:50,C,06/04/2023 22:59,C,06/04/2023 22:59,A,31/12/1969 21:00,59.97,60.06,60.02,06/04/2023 22:57,06/04/2023 22:53,Válido,None,None,None,12.61,12.61,12.61,0.00,3.21,3.21,3.21,0.00,0.00,0.00,3.21,0.00,13.02,39.38,77204.92,92142.56,38.37,74784.73,89719.11,8.82,19161.99,23909.99,8.82,19161.99,23909.99,0.00,0.00,19278.43
06/04/2023 23:10,213.57,212.67,213.64,214.42,123.24,110.24,104.62,154.85,369.91,367.57,372.47,369.70,0.97,0.98,0.97,0.97,IND,IND,IND,IND,76653.88,22931.17,21589.93,32132.78,19023.76,4881.29,5781.01,8361.46,78979.23,23444.94,22350.51,33202.85,60.00,58.07,A,212.44,212.67,212.97,367.31,370.85,367.76,212.97,213.38,214.23,368.36,371.83,369.29,213.43,213.90,214.72,369.15,373.01,370.11,85.58,101.62,144.52,94.69,128.06,165.87,119.47,155.94,201.93,0.95,0.96,0.95,IND,IND,IND,0.97,0.98,0.97,IND,IND,IND,0.98,0.99,0.98,IND,IND,IND,A,06/04/2023 23:00,C,06/04/2023 23:01,A,06/04/2023 23:09,B,06/04/2023 23:09,A,06/04/2023 23:05,C,06/04/2023 23:09,A,06/04/2023 23:05,A,31/12/1969 21:00,59.99,60.05,60.02,06/04/2023 23:00,06/04/2023 23:02,Válido,None,None,None,13.44,13.44,13.44,0.00,3.26,3.26,3.26,0.00,0.00,0.00,3.26,0.00,13.83,55366.58,77204.92,92142.56,53807.84,74784.73,89719.11,13033.62,19161.99,23909.99,13033.62,19161.99,23909.99,0.00,0.00,19278.43
